year,month,month_name,date,longitude,latitude,smi,evi,ndmi,ndre,rainfall,spi,elevation,soil_texture
2020,6,Jun,6/1/2020,35.1387,1.1174,0.276,0.4502,0.276,0.4478,246.2416,1.3063,1870,1
2020,7,Jul,7/1/2020,35.1387,1.1174,0.3378,0.4758,0.3378,0.5224,337.8015,1.2353,1870,1
2020,8,Aug,8/1/2020,35.1387,1.1174,0.3374,0.5241,0.3374,0.504,319.0557,1.4309,1870,1
2021,3,Mar,3/1/2021,35.1387,1.1174,0.1168,0.3878,0.1168,0.4124,52.7488,-0.964,1870,1
2021,4,Apr,4/1/2021,35.1387,1.1174,0.0825,0.3405,0.0825,0.3891,169.7515,-0.2085,1870,1
2021,5,May,5/1/2021,35.1387,1.1174,0.273,0.469,0.273,0.4866,267.4746,0.6383,1870,1
2021,6,Jun,6/1/2021,35.1387,1.1174,0.3323,0.5066,0.3323,0.5312,123.0391,-0.6567,1870,1
2021,7,Jul,7/1/2021,35.1387,1.1174,0.3234,0.5129,0.3234,0.495,156.1378,-1.08,1870,1
2021,8,Aug,8/1/2021,35.1387,1.1174,0.3347,0.49,0.3347,0.5536,191.8267,-0.8782,1870,1
2022,3,Mar,3/1/2022,35.1387,1.1174,0.0148,0.3071,0.0124,0.2294,64.9127,-0.7493,1870,1
2022,4,Apr,4/1/2022,35.1387,1.1174,0.0064,0.3857,0.0064,0.2517,147.2614,-0.5387,1870,1
2022,5,May,5/1/2022,35.1387,1.1174,0.1633,0.5316,0.1633,0.3499,195.2668,-0.4864,1870,1
2022,6,Jun,6/1/2022,35.1387,1.1174,0.2177,0.578,0.2177,0.3681,99.0607,-1.0387,1870,1
2022,7,Jul,7/1/2022,35.1387,1.1174,0.2473,0.5919,0.2473,0.3882,152.7471,-1.1232,1870,1
2022,8,Aug,8/1/2022,35.1387,1.1174,0.2473,0.6182,0.2473,0.3965,330.861,1.6452,1870,1
2023,3,Mar,3/1/2023,35.1387,1.1174,0.1096,0.4232,0.1096,0.2797,133.8068,0.4669,1870,1
2023,4,Apr,4/1/2023,35.1387,1.1174,0.1086,0.4679,0.1086,0.3017,172.4315,-0.1691,1870,1
2023,5,May,5/1/2023,35.1387,1.1174,0.1706,0.5313,0.1706,0.3528,172.1464,-0.8466,1870,1
2023,6,Jun,6/1/2023,35.1387,1.1174,0.202,0.5622,0.202,0.3549,160.8969,-0.0535,1870,1
2023,7,Jul,7/1/2023,35.1387,1.1174,0.1742,0.506,0.1742,0.3332,161.6276,-1.0101,1870,1
2023,8,Aug,8/1/2023,35.1387,1.1174,0.1539,0.5257,0.1539,0.3444,172.3121,-1.2324,1870,1
2024,3,Mar,3/1/2024,35.1387,1.1174,0.1225,0.4751,0.1225,0.3235,74.8357,-0.5741,1870,1
2024,4,Apr,4/1/2024,35.1387,1.1174,0.1623,0.472,0.1623,0.3289,241.7541,0.8488,1870,1
2024,5,May,5/1/2024,35.1387,1.1174,0.1696,0.5038,0.1696,0.3262,222.012,-0.0698,1870,1
2024,6,Jun,6/1/2024,35.1387,1.1174,0.1783,0.4956,0.1783,0.3172,81.7059,-1.3152,1870,1
2024,7,Jul,7/1/2024,35.1387,1.1174,0.1369,0.33,0.1369,0.2446,276.8964,0.4591,1870,1
2024,8,Aug,8/1/2024,35.1387,1.1174,0.123,0.4553,0.123,0.3057,203.2778,-0.6703,1870,1
2025,3,Mar,3/1/2025,35.1387,1.1174,0.0715,0.3552,0.0715,0.2459,145.7708,0.6781,1870,1
2025,4,Apr,4/1/2025,35.1387,1.1174,0.1432,0.5026,0.1432,0.3323,154.6991,-0.4295,1870,1
2025,5,May,5/1/2025,35.1387,1.1174,0.2011,0.5515,0.2011,0.3511,237.6082,0.1731,1870,1
2025,6,Jun,6/1/2025,35.1387,1.1174,0.21,0.6053,0.21,0.3522,171.7142,0.1189,1870,1
2025,7,Jul,7/1/2025,35.1387,1.1174,0.2105,0.5289,0.2105,0.3323,275.0409,0.4354,1870,1
2025,8,Aug,8/1/2025,35.1387,1.1174,0.1761,0.4915,0.1761,0.3172,224.4202,-0.2866,1870,1
2017,3,Mar,3/1/2017,35.1722,1.1516,-0.6972,-0.8406,-0.6972,-0.3332,-1151.4072,-6.6742,2161,4
2017,4,Apr,4/1/2017,35.1722,1.1516,-0.62975,-0.73445,-0.62975,-0.2809,-1040.62105,-6.0465,2161,4
2017,5,May,5/1/2017,35.1722,1.1516,-0.5623,-0.6283,-0.5623,-0.2286,-929.8349,-5.4188,2161,4
2017,6,Jun,6/1/2017,35.1722,1.1516,-0.49485,-0.52215,-0.49485,-0.1763,-819.04875,-4.7911,2161,4
2017,7,Jul,7/1/2017,35.1722,1.1516,-0.4274,-0.416,-0.4274,-0.124,-708.2626,-4.1634,2161,4
2017,8,Aug,8/1/2017,35.1722,1.1516,-0.35995,-0.30985,-0.35995,-0.0717,-597.47645,-3.5357,2161,4
2018,3,Mar,3/1/2018,35.1722,1.1516,0.1122,0.4332,0.1122,0.2944,178.0266,0.8582,2161,4
2018,4,Apr,4/1/2018,35.1722,1.1516,0.17964999999999998,0.53935,0.17964999999999998,0.3467,288.81275,1.4859,2161,4
2018,5,May,5/1/2018,35.1722,1.1516,0.2471,0.6455,0.2471,0.399,399.5989,2.1136,2161,4
2018,6,Jun,6/1/2018,35.1722,1.1516,0.23098,0.61559,0.23098,0.40005,367.20410000000004,1.83221,2161,4
2018,7,Jul,7/1/2018,35.1722,1.1516,0.21486,0.58568,0.21486,0.4011,334.8093,1.5508199999999999,2161,4
2018,8,Aug,8/1/2018,35.1722,1.1516,0.19873999999999997,0.55577,0.19873999999999997,0.40215,302.4145,1.26943,2161,4
2019,3,Mar,3/1/2019,35.1722,1.1516,0.0859,0.3464,0.0859,0.4095,75.6509,-0.7003,2161,4
2019,4,Apr,4/1/2019,35.1722,1.1516,0.1063,0.336,0.1063,0.3577,137.1945,-0.8911,2161,4
2019,5,May,5/1/2019,35.1722,1.1516,0.2694,0.5641,0.2694,0.5283,144.9659,-1.5883,2161,4
2019,6,Jun,6/1/2019,35.1722,1.1516,0.3421,0.6264,0.3421,0.5534,261.7687,0.9902,2161,4
2019,7,Jul,7/1/2019,35.1722,1.1516,0.346,0.5985,0.346,0.5657,253.7446,-0.1727,2161,4
2019,8,Aug,8/1/2019,35.1722,1.1516,0.2786,0.4845,0.2786,0.4378,389.8572,1.0701,2161,4
2020,3,Mar,3/1/2020,35.1722,1.1516,0.2917,0.5307,0.2917,0.5328,254.0592,2.0157,2161,4
2020,4,Apr,4/1/2020,35.1722,1.1516,0.3211,0.5518,0.3211,0.5337,285.4517,0.7879,2161,4
2020,5,May,5/1/2020,35.1722,1.1516,0.3297,0.5702,0.3297,0.5606,226.4394,-0.4038,2161,4
2020,6,Jun,6/1/2020,35.1722,1.1516,0.3418,0.6391,0.3418,0.5808,312.9793,1.6584,2161,4
2020,7,Jul,7/1/2020,35.1722,1.1516,0.3456,0.6128,0.3456,0.5045,407.0413,1.4217,2161,4
2020,8,Aug,8/1/2020,35.1722,1.1516,0.3741,0.5633,0.3741,0.5973,409.7228,1.3211,2161,4
2021,3,Mar,3/1/2021,35.1722,1.1516,0.1439,0.3812,0.1439,0.4528,54.1908,-1.027,2161,4
2021,4,Apr,4/1/2021,35.1722,1.1516,0.2024,0.4192,0.2024,0.4637,191.3797,-0.2774,2161,4
2021,5,May,5/1/2021,35.1722,1.1516,0.3259,0.6112,0.3259,0.5558,308.7875,0.7934,2161,4
2021,6,Jun,6/1/2021,35.1722,1.1516,0.3754,0.6543,0.3754,0.5835,135.6835,-0.6548,2161,4
2021,7,Jul,7/1/2021,35.1722,1.1516,0.3694,0.7033,0.3694,0.58,164.6103,-1.0998,2161,4
2021,8,Aug,8/1/2021,35.1722,1.1516,0.3395,0.6028,0.3395,0.5639,229.8078,-0.9519,2161,4
2022,3,Mar,3/1/2022,35.1722,1.1516,0.0314,0.2992,0.0314,0.2129,69.6918,-0.791,2161,4
2022,4,Apr,4/1/2022,35.1722,1.1516,0,0.3117,-0.0099,0.2177,165.3938,-0.5717,2161,4
2022,5,May,5/1/2022,35.1722,1.1516,0.1173,0.4481,0.1173,0.3131,205.0396,-0.7149,2161,4
2022,6,Jun,6/1/2022,35.1722,1.1516,0.203,0.5606,0.203,0.3692,108.0447,-1.0154,2161,4
2022,7,Jul,7/1/2022,35.1722,1.1516,0.2416,0.6075,0.2416,0.3779,178.4804,-0.9555,2161,4
2022,8,Aug,8/1/2022,35.1722,1.1516,0.2473,0.6741,0.2473,0.4,434.0626,1.6285,2161,4
2023,3,Mar,3/1/2023,35.1722,1.1516,0.0674,0.353,0.0674,0.2364,149.0225,0.4167,2161,4
2023,4,Apr,4/1/2023,35.1722,1.1516,0,0.1653,-0.0183,0.0732,207.377,-0.0963,2161,4
2023,5,May,5/1/2023,35.1722,1.1516,0.2511,0.6476,0.2511,0.3925,203.5436,-0.7367,2161,4
2023,6,Jun,6/1/2023,35.1722,1.1516,0.2204,0.5626,0.2204,0.3579,179.465,-0.0836,2161,4
2023,7,Jul,7/1/2023,35.1722,1.1516,0.2512,0.6239,0.2512,0.3944,164.6765,-1.0991,2161,4
2023,8,Aug,8/1/2023,35.1722,1.1516,0.2662,0.7089,0.2662,0.4218,209.3611,-1.2102,2161,4
2024,3,Mar,3/1/2024,35.1722,1.1516,0.1468,0.5085,0.1468,0.3102,89.2174,-0.4938,2161,4
2024,4,Apr,4/1/2024,35.1722,1.1516,0.1801,0.4195,0.1801,0.2959,283.7421,0.7685,2161,4
2024,5,May,5/1/2024,35.1722,1.1516,0.2588,0.6578,0.2588,0.3889,278.1799,0.3484,2161,4
2024,6,Jun,6/1/2024,35.1722,1.1516,0.2888,0.716,0.2888,0.4275,92.0438,-1.2241,2161,4
2024,7,Jul,7/1/2024,35.1722,1.1516,0.2893,0.7287,0.2893,0.4332,312.952,0.4431,2161,4
2024,8,Aug,8/1/2024,35.1722,1.1516,0.2356,0.6283,0.2356,0.3995,265.4425,-0.5017,2161,4
2025,3,Mar,3/1/2025,35.1722,1.1516,0.1064,0.4117,0.1064,0.2773,170.7742,0.7478,2161,4
2025,4,Apr,4/1/2025,35.1722,1.1516,0.2463,0.639,0.2463,0.3874,172.8255,-0.4875,2161,4
2025,5,May,5/1/2025,35.1722,1.1516,0.2891,0.7091,0.2891,0.4141,268.275,0.2044,2161,4
2025,6,Jun,6/1/2025,35.1722,1.1516,0.2917,0.7057,0.2917,0.4266,196.1634,0.1343,2161,4
2025,7,Jul,7/1/2025,35.1722,1.1516,0.2615,0.6484,0.2615,0.3948,254.1602,-0.1684,2161,4
2025,8,Aug,8/1/2025,35.1722,1.1516,0.2569,0.6935,0.2569,0.3989,290.3937,-0.1865,2161,4
2017,3,Mar,3/1/2017,35.2231,0.9459,-0.651,-1.0702,-1.3916,-0.6609,-1056.8929,-8.1941,1896,1
2017,4,Apr,4/1/2017,35.2231,0.9459,-0.59675,-0.9622,-1.28445,-0.5942,-958.2337,-7.45145,1896,1
2017,5,May,5/1/2017,35.2231,0.9459,-0.5425,-0.8542,-1.1773,-0.5275,-859.5745,-6.7088,1896,1
2017,6,Jun,6/1/2017,35.2231,0.9459,-0.48825,-0.7462,-1.07015,-0.4608,-760.9153,-5.96615,1896,1
2017,7,Jul,7/1/2017,35.2231,0.9459,-0.434,-0.6382,-0.963,-0.3941,-662.2561,-5.2235,1896,1
2017,8,Aug,8/1/2017,35.2231,0.9459,-0.37975,-0.5302,-0.85585,-0.3274,-563.5969,-4.48085,1896,1
2018,3,Mar,3/1/2018,35.2231,0.9459,0,0.2258,-0.1058,0.1395,127.0175,0.7177,1896,1
2018,4,Apr,4/1/2018,35.2231,0.9459,0.05425,0.3338,0.00135,0.2062,225.67669999999998,1.46035,1896,1
2018,5,May,5/1/2018,35.2231,0.9459,0.1085,0.4418,0.1085,0.2729,324.3359,2.203,1896,1
2018,6,Jun,6/1/2018,35.2231,0.9459,0.09765,0.40931,0.0695,0.2593,297.54105999999996,1.9070299999999998,1896,1
2018,7,Jul,7/1/2018,35.2231,0.9459,0.0868,0.37682000000000004,0.030500000000000013,0.24569999999999997,270.74622,1.61106,1896,1
2018,8,Aug,8/1/2018,35.2231,0.9459,0.07595,0.34433,-0.0085,0.23209999999999997,243.95137999999997,1.31509,1896,1
2019,3,Mar,3/1/2019,35.2231,0.9459,0,0.1169,-0.2815,0.1369,56.3875,-0.7567,1896,1
2019,4,Apr,4/1/2019,35.2231,0.9459,0,0.1295,-0.1967,0.1161,117.2167,-0.8808,1896,1
2019,5,May,5/1/2019,35.2231,0.9459,0,0.2655,-0.1114,0.2005,123.7506,-1.2601,1896,1
2019,6,Jun,6/1/2019,35.2231,0.9459,0.2154,0.4741,0.2154,0.4362,197.8278,0.7862,1896,1
2019,7,Jul,7/1/2019,35.2231,0.9459,0.1964,0.5272,0.1964,0.5041,172.7123,-0.6624,1896,1
2019,8,Aug,8/1/2019,35.2231,0.9459,0.025,0.3783,0.025,0.3982,272.6545,0.3031,1896,1
2020,3,Mar,3/1/2020,35.2231,0.9459,0,0.2475,-0.0993,0.2689,193.9428,2.1149,1896,1
2020,4,Apr,4/1/2020,35.2231,0.9459,0,0.2013,-0.1716,0.2376,237.871,0.9855,1896,1
2020,5,May,5/1/2020,35.2231,0.9459,0.0849,0.413,0.0849,0.3922,191.4946,-0.0905,1896,1
2020,6,Jun,6/1/2020,35.2231,0.9459,0.1559,0.4486,0.1559,0.435,229.9625,1.3938,1896,1
2020,7,Jul,7/1/2020,35.2231,0.9459,0.2017,0.5154,0.2017,0.4579,297.7493,0.8958,1896,1
2020,8,Aug,8/1/2020,35.2231,0.9459,0.1509,0.4262,0.1509,0.4081,377.6452,2.0641,1896,1
2021,3,Mar,3/1/2021,35.2231,0.9459,0,0.1689,-0.2145,0.1874,41.6903,-1.0635,1896,1
2021,4,Apr,4/1/2021,35.2231,0.9459,0,0.2179,-0.1064,0.2411,126.7832,-0.7328,1896,1
2021,5,May,5/1/2021,35.2231,0.9459,0.1547,0.4969,0.1547,0.4657,238.4157,0.7196,1896,1
2021,6,Jun,6/1/2021,35.2231,0.9459,0.2029,0.5239,0.2029,0.4933,128.5267,-0.5241,1896,1
2021,7,Jul,7/1/2021,35.2231,0.9459,0.2403,0.5282,0.2403,0.4668,122.5199,-1.288,1896,1
2021,8,Aug,8/1/2021,35.2231,0.9459,0.1779,0.3905,0.1779,0.3669,212.8157,-0.7006,1896,1
2022,3,Mar,3/1/2022,35.2231,0.9459,0,0.2512,-0.0964,0.1684,59.6528,-0.6886,1896,1
2022,4,Apr,4/1/2022,35.2231,0.9459,0,0.2518,-0.0742,0.1637,132.0977,-0.6506,1896,1
2022,5,May,5/1/2022,35.2231,0.9459,0.0379,0.4138,0.0379,0.2576,144.44,-0.9029,1896,1
2022,6,Jun,6/1/2022,35.2231,0.9459,0.0354,0.4061,0.0354,0.2517,107.4812,-0.922,1896,1
2022,7,Jul,7/1/2022,35.2231,0.9459,0.0547,0.3586,0.0547,0.2158,201.2505,-0.3068,1896,1
2022,8,Aug,8/1/2022,35.2231,0.9459,0.0599,0.4271,0.0599,0.2281,334.0154,1.3323,1896,1
2023,3,Mar,3/1/2023,35.2231,0.9459,0,0.2064,-0.1202,0.1264,119.6438,0.5638,1896,1
2023,4,Apr,4/1/2023,35.2231,0.9459,0,0.3012,-0.0624,0.1881,160.5496,-0.2105,1896,1
2023,5,May,5/1/2023,35.2231,0.9459,0.1217,0.5404,0.1217,0.3217,144.9596,-0.8939,1896,1
2023,6,Jun,6/1/2023,35.2231,0.9459,0.0894,0.474,0.0894,0.2693,166.1057,0.1864,1896,1
2023,7,Jul,7/1/2023,35.2231,0.9459,0.1304,0.5078,0.1304,0.2801,137.265,-1.1042,1896,1
2023,8,Aug,8/1/2023,35.2231,0.9459,0.0447,0.4138,0.0447,0.2605,190.6579,-1.0722,1896,1
2024,3,Mar,3/1/2024,35.2231,0.9459,0.058,0.4095,0.058,0.2576,73.636,-0.3967,1896,1
2024,4,Apr,4/1/2024,35.2231,0.9459,0.0914,0.4487,0.0914,0.2821,242.8923,1.0632,1896,1
2024,5,May,5/1/2024,35.2231,0.9459,0.1649,0.5565,0.1649,0.3208,203.3154,0.1136,1896,1
2024,6,Jun,6/1/2024,35.2231,0.9459,0.1352,0.5475,0.1352,0.2878,89.6142,-1.2598,1896,1
2024,7,Jul,7/1/2024,35.2231,0.9459,0.1155,0.484,0.1155,0.3015,211.7054,-0.1765,1896,1
2024,8,Aug,8/1/2024,35.2231,0.9459,0.1418,0.4912,0.1418,0.3137,235.0166,-0.3282,1896,1
2025,3,Mar,3/1/2025,35.2231,0.9459,0.0123,0.3312,0.0123,0.195,118.5737,0.5415,1896,1
2025,4,Apr,4/1/2025,35.2231,0.9459,0.0825,0.459,0.0825,0.2937,161.1483,-0.2012,1896,1
2025,5,May,5/1/2025,35.2231,0.9459,0.165,0.5667,0.165,0.3393,225.8421,0.5025,1896,1
2025,6,Jun,6/1/2025,35.2231,0.9459,0.2232,0.6273,0.2232,0.381,148.357,-0.1491,1896,1
2025,7,Jul,7/1/2025,35.2231,0.9459,0.2299,0.617,0.2299,0.3727,336.3483,1.3768,1896,1
2025,8,Aug,8/1/2025,35.2231,0.9459,0.1586,0.5356,0.1586,0.2935,223.9324,-0.5141,1896,1
2017,3,Mar,3/1/2017,35.2028,0.9675,-1.3212,-2.1823,-2.1871,-1.4958,-795.6525,-7.33,1864,4
2017,4,Apr,4/1/2017,35.2028,0.9675,-1.2111,-1.98485,-2.01515,-1.36065,-716.3947,-6.6503,1864,4
2017,5,May,5/1/2017,35.2028,0.9675,-1.101,-1.7874,-1.8432,-1.2255,-637.1369,-5.9706,1864,4
2017,6,Jun,6/1/2017,35.2028,0.9675,-0.9909,-1.58995,-1.67125,-1.09035,-557.8791,-5.2909,1864,4
2017,7,Jul,7/1/2017,35.2028,0.9675,-0.8808,-1.3925,-1.4993,-0.9552,-478.6213,-4.6112,1864,4
2017,8,Aug,8/1/2017,35.2028,0.9675,-0.7707,-1.19505,-1.32735,-0.82005,-399.3635,-3.9315,1864,4
2018,3,Mar,3/1/2018,35.2028,0.9675,0,0.1871,-0.1237,0.126,155.4411,0.8264,1864,4
2018,4,Apr,4/1/2018,35.2028,0.9675,0.1101,0.38454999999999995,0.04825,0.26115,234.6989,1.5061,1864,4
2018,5,May,5/1/2018,35.2028,0.9675,0.2202,0.582,0.2202,0.3963,313.9567,2.1858,1864,4
2018,6,Jun,6/1/2018,35.2028,0.9675,0.19818,0.5363199999999999,0.17562,0.36907999999999996,289.31101,1.893,1864,4
2018,7,Jul,7/1/2018,35.2028,0.9675,0.17616,0.49063999999999997,0.13104000000000002,0.34186,264.66532,1.6002,1864,4
2018,8,Aug,8/1/2018,35.2028,0.9675,0.15414,0.44495999999999997,0.08646,0.31464,240.01963,1.3074,1864,4
2019,3,Mar,3/1/2019,35.2028,0.9675,0,0.1252,-0.2256,0.1241,67.4998,-0.7422,1864,4
2019,4,Apr,4/1/2019,35.2028,0.9675,0,0.0912,-0.1962,0.0874,103.3666,-0.9478,1864,4
2019,5,May,5/1/2019,35.2028,0.9675,0,0.2003,-0.1516,0.2065,107.8738,-1.3863,1864,4
2019,6,Jun,6/1/2019,35.2028,0.9675,0.3256,0.4076,0.3256,0.544,198.841,0.7233,1864,4
2019,7,Jul,7/1/2019,35.2028,0.9675,0.4307,0.6479,0.4307,0.6845,187.7187,-0.6789,1864,4
2019,8,Aug,8/1/2019,35.2028,0.9675,0.3295,0.5545,0.3295,0.5665,267.4698,0.0885,1864,4
2020,3,Mar,3/1/2020,35.2028,0.9675,0,0.1083,-0.1958,0.1249,221.768,2.0094,1864,4
2020,4,Apr,4/1/2020,35.2028,0.9675,0,0.0942,-0.254,0.1191,236.7649,1.0653,1864,4
2020,5,May,5/1/2020,35.2028,0.9675,0,0.3104,-0.0544,0.3139,177.8905,-0.1727,1864,4
2020,6,Jun,6/1/2020,35.2028,0.9675,0.3475,0.5009,0.3475,0.6206,244.3166,1.5713,1864,4
2020,7,Jul,7/1/2020,35.2028,0.9675,0.3382,0.5305,0.3382,0.6042,327.7179,0.9944,1864,4
2020,8,Aug,8/1/2020,35.2028,0.9675,0.2386,0.474,0.2386,0.4926,369.6684,1.646,1864,4
2021,3,Mar,3/1/2021,35.2028,0.9675,0,0.087,-0.263,0.1138,48.4991,-1.0811,1864,4
2021,4,Apr,4/1/2021,35.2028,0.9675,0,0.0919,-0.2187,0.1079,125.5498,-0.613,1864,4
2021,5,May,5/1/2021,35.2028,0.9675,0.2065,0.5309,0.2065,0.5046,241.4085,0.9283,1864,4
2021,6,Jun,6/1/2021,35.2028,0.9675,0.3286,0.5915,0.3286,0.5758,129.1617,-0.5761,1864,4
2021,7,Jul,7/1/2021,35.2028,0.9675,0.3407,0.5945,0.3407,0.55,126.6769,-1.4084,1864,4
2021,8,Aug,8/1/2021,35.2028,0.9675,0.1738,0.4152,0.1738,0.3284,216.0804,-0.6947,1864,4
2022,3,Mar,3/1/2022,35.2028,0.9675,0,0.0863,-0.184,0.0634,68.4511,-0.7252,1864,4
2022,4,Apr,4/1/2022,35.2028,0.9675,0,0.0921,-0.1934,0.0615,123.8799,-0.6382,1864,4
2022,5,May,5/1/2022,35.2028,0.9675,0.0388,0.3438,0.0288,0.262,146.2972,-0.7203,1864,4
2022,6,Jun,6/1/2022,35.2028,0.9675,0.2398,0.6443,0.2398,0.4142,110.5049,-0.924,1864,4
2022,7,Jul,7/1/2022,35.2028,0.9675,0.2146,0.5673,0.2146,0.3798,204.1015,-0.4831,1864,4
2022,8,Aug,8/1/2022,35.2028,0.9675,0.1888,0.5276,0.1888,0.3502,388.0559,1.9263,1864,4
2023,3,Mar,3/1/2023,35.2028,0.9675,0,0.0939,-0.1858,0.0661,137.19,0.5008,1864,4
2023,4,Apr,4/1/2023,35.2028,0.9675,0,0.1094,-0.1868,0.0672,155.6519,-0.1588,1864,4
2023,5,May,5/1/2023,35.2028,0.9675,0.0068,0.3169,-0.0075,0.2369,136.647,-0.8876,1864,4
2023,6,Jun,6/1/2023,35.2028,0.9675,0.2138,0.5591,0.2138,0.3725,170.9439,0.2031,1864,4
2023,7,Jul,7/1/2023,35.2028,0.9675,0.2915,0.6432,0.2915,0.4257,157.4191,-1.041,1864,4
2023,8,Aug,8/1/2023,35.2028,0.9675,0.1408,0.4774,0.1408,0.3065,199.5957,-0.9459,1864,4
2024,3,Mar,3/1/2024,35.2028,0.9675,0,0.3047,-0.0471,0.1918,86.4508,-0.4042,1864,4
2024,4,Apr,4/1/2024,35.2028,0.9675,0,0.1106,-0.1449,0.0721,221.2654,0.8314,1864,4
2024,5,May,5/1/2024,35.2028,0.9675,0,0.2951,-0.0199,0.2023,187.6132,-0.0041,1864,4
2024,6,Jun,6/1/2024,35.2028,0.9675,0.1222,0.5087,0.1222,0.2992,90.2624,-1.3015,1864,4
2024,7,Jul,7/1/2024,35.2028,0.9675,0.1611,0.4769,0.1611,0.3084,242.6891,-0.0219,1864,4
2024,8,Aug,8/1/2024,35.2028,0.9675,0.1569,0.5167,0.1569,0.316,225.012,-0.5586,1864,4
2025,3,Mar,3/1/2025,35.2028,0.9675,0,0.1084,-0.1261,0.0689,147.6413,0.6872,1864,4
2025,4,Apr,4/1/2025,35.2028,0.9675,0,0.104,-0.1453,0.08,153.104,-0.1972,1864,4
2025,5,May,5/1/2025,35.2028,0.9675,0.0942,0.4538,0.0942,0.318,202.4266,0.2526,1864,4
2025,6,Jun,6/1/2025,35.2028,0.9675,0.3309,0.7274,0.3309,0.4806,151.7757,-0.1544,1864,4
2025,7,Jul,7/1/2025,35.2028,0.9675,0.2219,0.6148,0.2219,0.3492,349.5134,1.2548,1864,4
2025,8,Aug,8/1/2025,35.2028,0.9675,0.1182,0.4532,0.1182,0.2575,241.6824,-0.3045,1864,4
2017,3,Mar,3/1/2017,35.2299,1.0231,0,0.4681,0.1367,0.26249999999999996,229.563,2.446,1946,4
2017,4,Apr,4/1/2017,35.2299,1.0231,0,0.45475,0.12364999999999998,0.2576833333333333,222.64599166666665,2.3144,1946,4
2017,5,May,5/1/2017,35.2299,1.0231,0,0.4414,0.1106,0.2528666666666667,215.7289833333333,2.1828000000000003,1946,4
2017,6,Jun,6/1/2017,35.2299,1.0231,0,0.42805000000000004,0.09755,0.24805,208.811975,2.0512,1946,4
2017,7,Jul,7/1/2017,35.2299,1.0231,0,0.4147,0.0845,0.24323333333333333,201.89496666666665,1.9196000000000002,1946,4
2017,8,Aug,8/1/2017,35.2299,1.0231,0,0.40135,0.07145,0.23841666666666667,194.97795833333333,1.7880000000000003,1946,4
2018,3,Mar,3/1/2018,35.2299,1.0231,0,0.3079,-0.0199,0.2047,146.5589,0.8668,1946,4
2018,4,Apr,4/1/2018,35.2299,1.0231,0,0.29455,-0.03295,0.19988333333333333,139.64189166666665,0.7352,1946,4
2018,5,May,5/1/2018,35.2299,1.0231,0,0.2812,-0.046,0.19506666666666667,132.72488333333334,0.6035999999999999,1946,4
2018,6,Jun,6/1/2018,35.2299,1.0231,0,0.26785000000000003,-0.05905,0.19025,125.807875,0.472,1946,4
2018,7,Jul,7/1/2018,35.2299,1.0231,0,0.2545,-0.0721,0.18543333333333334,118.89086666666667,0.3403999999999999,1946,4
2018,8,Aug,8/1/2018,35.2299,1.0231,0,0.24115,-0.08515,0.18061666666666665,111.97385833333334,0.20879999999999987,1946,4
2019,3,Mar,3/1/2019,35.2299,1.0231,0,0.1477,-0.1765,0.1469,63.5548,-0.7124,1946,4
2019,4,Apr,4/1/2019,35.2299,1.0231,0,0.1412,-0.1607,0.1247,106.379,-0.9815,1946,4
2019,5,May,5/1/2019,35.2299,1.0231,0,0.1949,-0.1081,0.2267,130.2117,-1.3593,1946,4
2019,6,Jun,6/1/2019,35.2299,1.0231,0.1275,0.4691,0.1275,0.3725,198.1047,0.9854,1946,4
2019,7,Jul,7/1/2019,35.2299,1.0231,0.1637,0.4645,0.1637,0.4281,186.0746,-0.46,1946,4
2019,8,Aug,8/1/2019,35.2299,1.0231,0.2377,0.4359,0.2377,0.4596,251.9201,0.1229,1946,4
2020,3,Mar,3/1/2020,35.2299,1.0231,0.0525,0.3855,0.0525,0.3592,209.0106,2.0549,1946,4
2020,4,Apr,4/1/2020,35.2299,1.0231,0.0135,0.3212,0.0135,0.3004,251.0092,1.1424,1946,4
2020,5,May,5/1/2020,35.2299,1.0231,0.0567,0.3482,0.0567,0.3358,204.5182,-0.2635,1946,4
2020,6,Jun,6/1/2020,35.2299,1.0231,0.1926,0.4857,0.1926,0.4595,231.8547,1.6414,1946,4
2020,7,Jul,7/1/2020,35.2299,1.0231,0.2185,0.4708,0.2185,0.4375,331.3261,1.3967,1946,4
2020,8,Aug,8/1/2020,35.2299,1.0231,0.1673,0.4976,0.1673,0.4436,327.5881,1.4805,1946,4
2021,3,Mar,3/1/2021,35.2299,1.0231,0,0.3041,-0.0335,0.3006,44.3441,-1.0778,1946,4
2021,4,Apr,4/1/2021,35.2299,1.0231,0.0068,0.3284,0.0068,0.2926,139.5698,-0.4941,1946,4
2021,5,May,5/1/2021,35.2299,1.0231,0.1147,0.3317,0.1147,0.3341,283.0677,0.895,1946,4
2021,6,Jun,6/1/2021,35.2299,1.0231,0.1514,0.3469,0.1514,0.3801,120.7045,-0.5191,1946,4
2021,7,Jul,7/1/2021,35.2299,1.0231,0.2485,0.2209,0.2485,0.3563,112.3673,-1.4021,1946,4
2021,8,Aug,8/1/2021,35.2299,1.0231,0.1891,0.4937,0.1891,0.428,211.5461,-0.6015,1946,4
2022,3,Mar,3/1/2022,35.2299,1.0231,0,0.205,-0.1055,0.14,63.6193,-0.7111,1946,4
